DeploymentID	Location	Demand	DwellBeforeDeploy	BogBudget	CycleTime	DeployInterval	DeployDate	FillType	FillCount	UnitType	DemandType	DemandGroup	Unit	Policy	AtomicPolicy	Component	Period	FillPath	PathLength	FollowOn	FollowOnCount	DeploymentCount
257	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	843	SRC3	SRC3	Large	211_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
258	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	844	SRC3	SRC3	Large	212_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
259	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	845	SRC3	SRC3	Large	217_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
260	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	846	SRC3	SRC3	Large	218_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
261	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	847	SRC3	SRC3	Large	215_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
262	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	848	SRC3	SRC3	Large	216_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
263	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	849	SRC3	SRC3	Large	205_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
264	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	850	SRC3	SRC3	Large	206_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
265	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	851	SRC3	SRC3	Large	203_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
266	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	903	7/6/2015	Primary	852	SRC3	SRC3	Large	204_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
267	Ready_Deployable	1_R34_SRC3_[901...1801]	182	270	182	903	7/6/2015	Primary	853	SRC3	SRC3	V3	227_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
268	Ready_Deployable	1_R36_SRC3_[901...1981]	182	270	182	903	7/6/2015	Primary	854	SRC3	SRC3	V4	228_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
269	Ready_Deployable	1_R36_SRC3_[901...1981]	182	270	182	903	7/6/2015	Primary	855	SRC3	SRC3	V4	229_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
270	Ready_Deployable	1_R36_SRC3_[901...1981]	182	270	182	903	7/6/2015	Primary	856	SRC3	SRC3	V4	220_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
271	Ready_Deployable	1_R3_SRC3_[1...2521]	182	270	182	903	7/6/2015	Primary	857	SRC3	SRC3	UnGrouped	230_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
272	Ready_Deployable	2_R2_SRC3_[1...2521]	182	270	182	903	7/6/2015	Primary	858	SRC3	SRC3	UnGrouped	231_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
273	Ready_Deployable	1__SRC1_[901...1981]	182	270	182	903	7/6/2015	Substitute	859	SRC3	SRC1	Small	219_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
274	Ready_Deployable	1__SRC1_[595...963]	182	270	182	903	7/6/2015	Substitute	860	SRC3	SRC1	XL	232_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
275	Ready_Deployable	1__SRC1_[901...1621]	182	270	182	903	7/6/2015	Substitute	861	SRC3	SRC1	Medium	233_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
276	OS_Deployable	1_R21_SRC3_[595...963]	1223	270	1223	917	7/20/2015	Primary	862	SRC3	SRC3	Large	35_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
277	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	863	SRC3	SRC3	Large	210_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
278	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	864	SRC3	SRC3	Large	209_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
279	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	865	SRC3	SRC3	Large	234_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
280	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	866	SRC3	SRC3	Large	207_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
281	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	867	SRC3	SRC3	Large	208_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
282	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	868	SRC3	SRC3	Large	239_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
283	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	869	SRC3	SRC3	Large	238_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
284	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	870	SRC3	SRC3	Large	240_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
285	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	871	SRC3	SRC3	Large	236_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
286	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	872	SRC3	SRC3	Large	235_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
287	Ready_Deployable	1_R21_SRC3_[595...963]	196	270	196	917	7/20/2015	Primary	873	SRC3	SRC3	Large	237_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
288	OS_Deployable	1_R21_SRC3_[595...963]	1216	270	1216	919	7/22/2015	Primary	874	SRC3	SRC3	Large	34_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
289	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	875	SRC3	SRC3	Large	292_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
290	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	876	SRC3	SRC3	Large	293_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
291	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	877	SRC3	SRC3	Large	296_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
292	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	878	SRC3	SRC3	Large	291_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
293	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	879	SRC3	SRC3	Large	201_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
294	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	880	SRC3	SRC3	Large	202_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
295	Ready_Deployable	1_R21_SRC3_[595...963]	182	270	182	919	7/22/2015	Primary	881	SRC3	SRC3	Large	297_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
296	Ready_Deployable	1__SRC1_[595...963]	182	270	182	919	7/22/2015	Substitute	882	SRC3	SRC1	XL	294_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	FALSE	0	1
296	1__SRC1_[595...963]	1__SRC1_[963...1051]	182	226	226	963	9/4/2015	Substitute	883	SRC3	SRC1	XL	294_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	1	2
274	1__SRC1_[595...963]	1__SRC1_[963...1051]	182	210	242	963	9/4/2015	Substitute	884	SRC3	SRC1	XL	232_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	1	2
220	1__SRC1_[595...963]	1__SRC1_[963...1051]	1216	55	1431	963	9/4/2015	Substitute	885	SRC3	SRC1	XL	53_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC1->SRC1->Sub_SRC1_SRC3->SOURCE_SRC3->Filled	1	TRUE	1	2
288	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	226	1260	963	9/4/2015	Primary	886	SRC3	SRC3	Large	34_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
290	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	887	SRC3	SRC3	Large	293_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
291	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	888	SRC3	SRC3	Large	296_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
289	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	889	SRC3	SRC3	Large	292_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
294	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	890	SRC3	SRC3	Large	202_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
295	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	891	SRC3	SRC3	Large	297_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
292	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	892	SRC3	SRC3	Large	291_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
293	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	226	226	963	9/4/2015	Primary	893	SRC3	SRC3	Large	201_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
276	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1223	224	1269	963	9/4/2015	Primary	894	SRC3	SRC3	Large	35_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
280	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	895	SRC3	SRC3	Large	207_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
279	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	896	SRC3	SRC3	Large	234_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
281	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	897	SRC3	SRC3	Large	208_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
277	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	898	SRC3	SRC3	Large	210_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
278	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	899	SRC3	SRC3	Large	209_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
286	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	900	SRC3	SRC3	Large	235_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
285	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	901	SRC3	SRC3	Large	236_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
287	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	902	SRC3	SRC3	Large	237_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
283	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	903	SRC3	SRC3	Large	238_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
282	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	904	SRC3	SRC3	Large	239_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
284	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	196	224	242	963	9/4/2015	Primary	905	SRC3	SRC3	Large	240_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
262	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	906	SRC3	SRC3	Large	216_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
263	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	907	SRC3	SRC3	Large	205_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
261	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	908	SRC3	SRC3	Large	215_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
265	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	909	SRC3	SRC3	Large	203_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
266	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	910	SRC3	SRC3	Large	204_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
264	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	911	SRC3	SRC3	Large	206_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
256	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	912	SRC3	SRC3	Large	214_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
257	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	913	SRC3	SRC3	Large	211_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
255	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	914	SRC3	SRC3	Large	213_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
259	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	915	SRC3	SRC3	Large	217_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
260	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	916	SRC3	SRC3	Large	218_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
258	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	210	242	963	9/4/2015	Primary	917	SRC3	SRC3	Large	212_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
250	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	208	1278	963	9/4/2015	Primary	918	SRC3	SRC3	Large	36_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
249	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	199	1287	963	9/4/2015	Primary	919	SRC3	SRC3	Large	37_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
248	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	190	1296	963	9/4/2015	Primary	920	SRC3	SRC3	Large	38_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
247	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	181	1305	963	9/4/2015	Primary	921	SRC3	SRC3	Large	39_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
246	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	172	1314	963	9/4/2015	Primary	922	SRC3	SRC3	Large	40_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
245	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	163	1323	963	9/4/2015	Primary	923	SRC3	SRC3	Large	41_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
244	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	154	1332	963	9/4/2015	Primary	924	SRC3	SRC3	Large	42_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
243	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	145	1341	963	9/4/2015	Primary	925	SRC3	SRC3	Large	43_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
242	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	136	1350	963	9/4/2015	Primary	926	SRC3	SRC3	Large	44_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
238	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	189	127	332	963	9/4/2015	Primary	927	SRC3	SRC3	Large	224_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
237	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	127	1359	963	9/4/2015	Primary	928	SRC3	SRC3	Large	45_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
226	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	193	95	368	963	9/4/2015	Primary	929	SRC3	SRC3	Large	223_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
225	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	193	95	368	963	9/4/2015	Primary	930	SRC3	SRC3	Large	221_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
227	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	193	95	368	963	9/4/2015	Primary	931	SRC3	SRC3	Large	222_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
224	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1229	95	1404	963	9/4/2015	Primary	932	SRC3	SRC3	Large	50_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
223	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1220	95	1395	963	9/4/2015	Primary	933	SRC3	SRC3	Large	49_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
222	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	73	1413	963	9/4/2015	Primary	934	SRC3	SRC3	Large	51_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
221	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	1216	64	1422	963	9/4/2015	Primary	935	SRC3	SRC3	Large	52_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	2
251	1_R21_SRC3_[595...963]	1_R22_SRC3_[963...1051]	182	52	400	963	9/4/2015	Primary	936	SRC3	SRC3	Large	226_SRC3_AC	FFGACRoto	FFGACRoto	AC	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	TRUE	1	3
297	OS_Deployable	1_R22_SRC3_[963...1051]	1233	270	1233	963	9/4/2015	Primary	937	SRC3	SRC3	Large	31_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
298	OS_Deployable	1_R22_SRC3_[963...1051]	1242	270	1242	963	9/4/2015	Primary	938	SRC3	SRC3	Large	32_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
299	OS_Deployable	1_R22_SRC3_[963...1051]	1251	270	1251	963	9/4/2015	Primary	939	SRC3	SRC3	Large	33_SRC3_NG	RCOpSus	RCOpSus	NG	Surge	FILLRULE_SRC3->SRC3->SOURCE_SRC3->Filled	0	FALSE	0	1
